day,pressure,maxtemp,temparature,mintemp,dewpoint,humidity,cloud,sunshine,winddirection,windspeed,day_sin,day_cos,dewpoint_3,humidity_3,cloud_3,temp_diff,temp_rel,temp_rel_log,windspeed_log,wet_bulb,wet_bulb_2,log_pressure_dewpoint_2,log_cloud_sunshine,cloudtest,sin_day2,cos_day2,cloud_sunshine,cloud_humidity,dewpoint_temp,cloud_sunshine_2,cloud_humidity_2,dewpoint_temp_3,day_windowed,pressure_windowed,maxtemp_windowed,temparature_windowed,mintemp_windowed,dewpoint_windowed,humidity_windowed,cloud_windowed,sunshine_windowed,winddirection_windowed,windspeed_windowed,day_sin_windowed,day_cos_windowed,dewpoint_3_windowed,humidity_3_windowed,cloud_3_windowed,temp_diff_windowed,temp_rel_windowed,temp_rel_log_windowed,windspeed_log_windowed,wet_bulb_windowed,wet_bulb_2_windowed,log_pressure_dewpoint_2_windowed,log_cloud_sunshine_windowed,cloudtest_windowed,sin_day2_windowed,cos_day2_windowed,cloud_sunshine_windowed,cloud_humidity_windowed,dewpoint_temp_windowed,cloud_sunshine_2_windowed,cloud_humidity_2_windowed,dewpoint_temp_3_windowed,wind_sector_East,wind_sector_North,wind_sector_South,wind_sector_West,rainfall
317,1018.0,21.0,18.4,16.1,15.5,79.0,89.0,0.6,40.0,12.7,-0.7354170229639858,0.6776147890466887,3723.875,493039.0,704969.0,4.899999999999999,1.3043477450715684,0.2657031036212062,2.5416019934645457,17.43333333333333,303.921111111111,94.6716820828724,4.969813299576001,0,0.4014879892059732,-0.915864288267287,88.4,7031.0,0.8423912585656925,7814.560000000001,49434961.0,0.597780239461526,316.0,1018.8666666666667,22.39999999999999,20.066666666666666,18.566666666666666,16.566666666666674,78.66666666666667,73.0,2.7666666666666604,43.333333333333336,15.600000000000028,-0.7468983063797011,0.6647897276298959,4602.467666666663,486876.6666666667,465003.0,3.8333333333333335,1.2145006794314404,0.1907402699344394,2.65625074395185,18.899999999999995,358.37518518518505,95.88026217450012,5.141978394478971,0.0,0.4093458502113038,-0.9123522278591724,70.23333333333328,5751.666666666667,0.8261267304312847,5445.816666666668,35448400.333333336,0.566655601511734,0,1,0,0,1
318,1018.9,24.8,22.3,20.7,20.8,91.0,93.0,0.0,40.0,13.7,-0.7236440382959124,0.690173388242972,8998.912,753571.0,804357.0,4.100000000000001,1.1980675749725809,0.18070990459043548,2.617395832834079,21.8,475.24,100.18748443478297,4.543294782270004,0,0.39359027665646673,-0.9192859697186104,93.0,8463.0,0.9327353841822698,8649.0,71622369.0,0.8114753974960559,317.0,1018.5333333333333,23.366666666666656,20.500000000000004,18.666666666666668,17.500000000000004,82.66666666666667,76.0,2.7666666666666604,40.0,11.833333333333362,-0.7353443829854843,0.6775478584179825,5658.104999999996,573720.6666666666,535554.0,4.7,1.2560134180420615,0.22732634248035866,2.4557574132738096,19.499999999999996,383.45518518518503,96.78484472817013,5.175526236405534,0.0,0.40147807489268716,-0.9158416719855417,73.23333333333328,6360.666666666667,0.8513242530498637,5976.816666666668,44643691.333333336,0.6272348942214396,0,1,0,0,1
319,1021.3,27.6,23.4,22.4,21.7,75.0,89.0,2.3,70.0,25.5,-0.711656622281775,0.7025274741691566,10218.312999999998,421875.0,704969.0,5.200000000000003,1.2321428021364822,0.20875476921925412,3.2386784521643803,22.83333333333333,521.3611111111109,101.04622613590155,5.6937321388027,0,0.38566340624360734,-0.9226395488404875,86.7,6675.0,0.9273503877200688,7516.89,44555625.0,0.7975016194580075,318.0,1019.4,24.466666666666658,21.366666666666664,19.73333333333333,19.33333333333334,81.66666666666667,90.33333333333333,0.9666666666666601,50.0,17.30000000000003,-0.7235725611805578,0.6901052171529392,7647.033333333329,556161.6666666666,738098.3333333334,4.733333333333334,1.2448527073935438,0.21838925914363175,2.7992254261543352,20.688888888888883,433.50740740740724,98.63513088451896,5.0689467402162345,0.0,0.3935805573686824,-0.9192632689421284,89.3666666666666,7389.666666666667,0.9008256768226771,7993.4833333333345,55204318.333333336,0.7355857521385297,1,0,0,0,1
320,1022.5,27.6,25.4,24.3,16.9,75.0,88.0,0.0,10.0,26.3,-0.6994583270516471,0.7146733860429608,4826.808999999998,421875.0,681472.0,3.3000000000000007,1.135802422394962,0.12733938122433908,3.269568939183719,22.566666666666663,509.2544444444443,96.34961785016122,4.48863636973214,1,0.3777079652039649,-0.9259247771938498,88.0,6600.0,0.66535430451361,7744.0,43560000.0,0.29454992242078826,319.0,1020.9,26.666666666666657,23.700000000000003,22.466666666666665,19.8,80.33333333333333,90.0,0.7666666666666601,40.0,21.83333333333336,-0.7115863292097782,0.7024580828183632,8014.677999999995,532440.3333333334,730266.0,4.200000000000002,1.1886709331680085,0.17226801834467606,3.0418810747273923,22.399999999999995,501.95185185185164,99.19444280694859,4.908554430268281,0.3333333333333333,0.3856538827013463,-0.9226167652509826,89.23333333333328,7246.0,0.8418133588053163,7969.963333333334,53245998.0,0.6345089797916172,0,1,0,0,1
321,1018.4,22.0,17.7,15.5,14.9,74.0,67.0,5.0,10.0,33.2,-0.6870527672236675,0.7266075247685652,3307.949,405224.0,300763.0,6.5,1.4193547471384034,0.3502023649169879,3.502549875922443,16.766666666666666,281.1211111111111,93.95984402115748,6.011267174404162,0,0.36972454289067347,-0.9291414114031742,62.0,4958.0,0.8418078620447536,3844.0,24581764.0,0.5965391245653233,320.0,1020.7333333333332,25.733333333333324,22.166666666666668,20.73333333333333,17.83333333333334,74.66666666666667,81.33333333333333,2.433333333333327,30.0,28.33333333333336,-0.6993892388523633,0.7146027949935608,6117.690333333328,416324.6666666667,562401.3333333334,5.000000000000001,1.2624333238899492,0.22876550512019353,3.336932422423514,20.722222222222218,437.2455555555553,97.11856266907341,5.397878560979668,0.3333333333333333,0.37769863811274856,-0.9259019124791705,78.89999999999993,6077.666666666667,0.8115041847594776,6368.296666666668,37565796.333333336,0.562863555481373,0,1,0,0,1
322,1022.5,18.6,17.7,16.9,13.3,75.0,90.0,0.0,60.0,38.0,-0.6744436188329457,0.7383263540031063,2352.637,421875.0,729000.0,1.7000000000000028,1.100591650852565,0.0958478996185319,3.6375861597263857,16.233333333333334,263.52111111111117,91.99194117950874,4.51085950651685,0,0.36171373072976765,-0.9322892131745133,90.0,6750.0,0.7514123869258539,8100.0,45562500.0,0.4242628941377236,321.0,1021.1333333333332,22.733333333333324,20.26666666666667,18.9,15.033333333333339,74.66666666666667,81.66666666666667,1.66666666666666,26.666666666666668,32.50000000000003,-0.6869849043694201,0.7265357549382108,3495.798333333329,416324.6666666667,570411.6666666666,3.8333333333333344,1.2185829401286437,0.19112988191995275,3.4699016582775157,18.522222222222215,351.29888888888877,94.10046768360915,5.003587683551051,0.3333333333333333,0.36971541294146876,-0.9291184672571791,79.99999999999993,6102.666666666667,0.7528581844947392,6562.666666666668,37901421.333333336,0.4384506470412784,1,0,0,0,1
323,1018.9,19.3,17.3,16.1,12.9,78.0,95.0,0.0,60.0,37.9,-0.661634618242279,0.749826401204568,2146.6890000000003,474552.0,857375.0,3.1999999999999993,1.1987576895181558,0.1812857618086231,3.634951112088381,15.833333333333332,250.6944444444444,91.38114761394499,4.564348191467836,0,0.35367612217637195,-0.9353679493131482,95.0,7410.0,0.7456646967823874,9025.0,54908100.0,0.4146013827603623,322.0,1019.9333333333333,19.966666666666658,17.566666666666666,16.166666666666664,13.700000000000005,75.66666666666667,84.0,1.66666666666666,43.333333333333336,36.366666666666696,-0.6743770014329641,0.7382534266587465,2602.4249999999965,433883.6666666667,629046.0,3.8000000000000007,1.239568029169708,0.20911200878138078,3.591695715912403,16.27777777777777,265.1122222222221,92.44431093820374,5.028824957462949,0.0,0.36170479859893767,-0.9322661912969452,82.33333333333327,6372.666666666667,0.7796283152509983,6989.666666666668,41684121.333333336,0.4784678004878031,1,0,0,0,1
324,1019.9,20.1,20.1,18.0,17.5,93.0,88.0,0.0,25.0,15.3,-0.6486295610349818,0.7611042586607742,5359.375,804357.0,681472.0,2.1000000000000014,1.1166666046296332,0.11034800161331146,2.72785282839839,19.233333333333334,369.92111111111114,96.94786322404242,4.48863636973214,1,0.3456123126707335,-0.9383773917408641,88.0,8184.0,0.8706467228533967,7744.0,66977856.0,0.6599726054873722,323.0,1020.4333333333333,19.333333333333325,18.36666666666667,16.999999999999996,14.566666666666672,82.0,91.0,0.0,48.333333333333336,30.40000000000003,-0.6615692660367355,0.7497523379561496,3286.2336666666633,566928.0,755949.0,2.3333333333333344,1.1386719816667847,0.12916055434682197,3.333463366737719,17.099999999999994,294.7122222222222,93.44031733916539,4.521281355905608,0.3333333333333333,0.35366738852562435,-0.9353448514095085,90.99999999999993,7448.0,0.7892412688538794,8289.666666666668,55816152.0,0.4996122941284861,0,1,0,0,1
325,1022.5,21.2,18.2,16.3,12.1,75.0,56.0,0.6,10.0,10.2,-0.6354323008901775,0.7721565844991641,1771.561,421875.0,175616.0,4.899999999999999,1.300613417140281,0.2628360125155586,2.322387720290225,16.166666666666664,261.36111111111103,90.31832999945382,4.513054897080286,0,0.33752289959411336,-0.9413173175128471,55.4,4200.0,0.6648351283057622,3069.16,17640000.0,0.2938609480700031,324.0,1020.4333333333333,20.199999999999992,18.533333333333335,16.799999999999997,14.166666666666671,82.0,79.66666666666667,0.1999999999999935,31.666666666666668,21.13333333333336,-0.648565493389146,0.7610290814548355,3092.541666666663,566928.0,571487.6666666666,3.4,1.20534590376269,0.18482325864583085,2.8950638869256653,17.077777777777772,293.9922222222221,92.88244694581374,4.5220131527600875,0.3333333333333333,0.34560377814707294,-0.9383542195222865,79.4666666666666,6598.0,0.7603821826471822,6612.720000000001,46508652.0,0.45614497877257926,0,1,0,0,1
326,1022.2,24.4,19.7,18.4,16.0,83.0,95.0,1.2,70.0,15.5,-0.622046748440868,0.7829801036770624,4096.0,571787.0,857375.0,6.0,1.3260868844517997,0.2822324133363916,2.740840023925201,18.466666666666665,341.0177777777777,95.3338133991916,5.352805551832106,0,0.3294084822245304,-0.9441875088341993,93.8,7885.0,0.812182699889203,8798.439999999999,62173225.0,0.5357487955451902,325.0,1021.5333333333332,21.899999999999988,19.33333333333334,17.566666666666663,15.200000000000005,83.66666666666667,79.66666666666667,0.5999999999999934,35.0,13.666666666666694,-0.6353695367886757,0.7720803156123335,3742.3119999999963,599339.6666666666,571487.6666666666,4.333333333333333,1.2477889687405712,0.21847214248842037,2.597026857537939,17.955555555555552,324.09999999999985,94.2000022075626,4.78483227288151,0.3333333333333333,0.3375145648297924,-0.9412940726959702,79.06666666666659,6756.333333333333,0.782554850349454,6537.200000000001,48930360.333333336,0.4965274497008552,1,0,0,0,1
327,1022.6,26.0,18.8,17.6,15.9,62.0,86.0,3.5,60.0,14.5,-0.6084768701151264,0.7935716089521472,4019.679,238328.0,636056.0,8.399999999999999,1.4772726433367813,0.39019757915919556,2.6741486494265287,17.833333333333332,318.0277777777777,95.22626763261411,5.969985515430858,0,0.3212696616923646,-0.9469877530760752,82.5,5332.0,0.845744635864647,6806.25,28430224.0,0.6049475968959686,326.0,1022.4333333333333,23.866666666666656,18.900000000000002,17.433333333333334,14.666666666666671,73.33333333333333,79.0,1.7666666666666602,46.666666666666664,13.400000000000029,-0.6219853064820574,0.7829027657094579,3295.746666666663,410663.3333333333,556349.0,6.433333333333333,1.367990981642954,0.31175533500371505,2.5791254645473183,17.488888888888884,306.80222222222204,93.62613701041984,5.27861532144775,0.0,0.32940034783700284,-0.9441641931410406,77.23333333333326,5805.666666666667,0.7742541546865374,6224.616666666668,36081149.666666664,0.4781857801703873,1,0,0,0,1
328,1021.2,19.8,17.9,17.2,14.4,71.0,95.0,0.0,70.0,40.4,-0.594726686960764,0.8039279618328208,2985.9840000000004,357911.0,857375.0,2.6000000000000014,1.1511627237696092,0.14077249574154907,3.6988297849671046,16.73333333333333,280.00444444444435,93.39444139120167,4.564348191467836,0,0.3131070409358269,-0.9497178427914316,95.0,6745.0,0.8044692288006018,9025.0,45495025.0,0.5206289461801318,327.0,1022.0,23.39999999999999,18.8,17.73333333333333,15.433333333333337,72.0,92.0,1.5666666666666602,66.66666666666667,23.466666666666693,-0.6084167685055862,0.7934932248206769,3700.55433333333,389342.0,783602.0,5.666666666666667,1.31817408385273,0.27106749607904523,3.037939486106278,17.677777777777774,313.0166666666665,94.65150747433579,5.295713086243601,0.0,0.32126172828424066,-0.9469643682339021,90.43333333333327,6654.0,0.8207988548514839,8209.896666666667,45366158.0,0.5537751128737636,1,0,0,0,1
329,1020.4,18.4,16.6,15.4,15.6,78.0,88.0,0.0,20.0,23.5,-0.5808002734538013,0.8140460935082175,3796.4159999999997,474552.0,681472.0,2.9999999999999982,1.1948051172204468,0.17798309026029352,3.1570004211501135,16.266666666666666,264.6044444444444,94.83511422406619,4.48863636973214,1,0.3049212246562893,-0.9523775757303974,88.0,6864.0,0.9397589795325915,7744.0,47114496.0,0.8299452667472337,328.0,1021.4,21.39999999999999,17.76666666666667,16.73333333333333,15.300000000000004,70.33333333333333,89.66666666666667,1.16666666666666,50.0,26.133333333333358,-0.5946679435098973,0.8038485547643952,3600.692999999996,356930.3333333333,724967.6666666666,4.666666666666666,1.2744134947756125,0.23631772172034585,3.1766596185145826,16.94444444444444,287.54555555555544,94.48527441596066,5.007656692210278,0.3333333333333333,0.313099309094827,-0.9496943905326347,88.49999999999993,6313.666666666667,0.86332428139928,7858.416666666668,40346581.666666664,0.6518406032744447,0,1,0,0,1
330,1022.1,20.9,17.6,15.1,6.6,74.0,72.0,7.7,20.0,23.7,-0.5667017562911184,0.8239230057575536,287.496,405224.0,373248.0,5.799999999999999,1.3841058686022603,0.32505434892472324,3.1654750481410856,13.933333333333334,194.13777777777779,80.25903600805998,6.453782466808929,0,0.29671281927349075,-0.9549667548552551,64.3,5328.0,0.37499997869318297,4134.49,28387584.0,0.05273436601118708,329.0,1021.2333333333332,19.69999999999999,17.36666666666667,15.899999999999999,12.200000000000005,74.33333333333333,85.0,2.56666666666666,36.666666666666664,29.200000000000028,-0.5807429055685612,0.813965687032864,2356.6319999999964,412562.3333333333,637365.0,3.7999999999999994,1.2433579031974389,0.21460331164218846,3.3404350847527677,15.64444444444444,246.24888888888879,89.49619720777595,5.168922342669634,0.3333333333333333,0.3049136949552023,-0.9523540577923613,82.43333333333327,6312.333333333333,0.7064093956754588,6967.830000000002,40332368.333333336,0.4677695263128509,0,1,0,0,0
331,1025.9,21.3,19.6,17.7,17.6,75.0,45.0,6.5,40.0,30.5,-0.5524353131676203,0.8335557718385695,5451.776000000002,421875.0,91125.0,3.6000000000000014,1.2033897625203525,0.18514237663842248,3.417726683613366,18.933333333333334,358.4711111111111,97.16954554670373,5.84354441703136,0,0.2884824328806093,-0.9574851883550392,38.5,3375.0,0.8979591378592277,1482.25,11390625.0,0.7240519423168406,330.0,1022.7999999999998,20.199999999999992,17.933333333333337,16.066666666666663,13.266666666666673,75.66666666666667,68.33333333333333,4.733333333333327,26.666666666666668,25.900000000000023,-0.5666457809708466,0.8238416237014468,3178.5626666666635,433883.6666666667,381948.3333333333,4.133333333333333,1.2607669161143533,0.22939327194114623,3.2467340509681883,16.377777777777776,272.4044444444444,90.75456525960998,5.5953210845241435,0.3333333333333333,0.2967054922701298,-0.9549431729802306,63.59999999999993,5189.0,0.7375726986950006,4453.580000000001,28964235.0,0.5355771916917539,0,1,0,0,0
332,1019.5,16.2,15.2,14.6,13.9,90.0,92.0,0.0,70.0,43.1,-0.5380051715382992,0.8429415373547832,2685.619,729000.0,778688.0,1.5999999999999996,1.1095889650966462,0.10398964503089925,3.763522997109702,14.766666666666666,218.0544444444444,92.72552144862757,4.532599493153256,0,0.28023067519921585,-0.9599326896597447,92.0,8280.0,0.914473624047788,8464.0,68558400.0,0.7647395500960442,331.0,1022.5,19.466666666666658,17.46666666666667,15.799999999999997,12.700000000000005,79.66666666666667,69.66666666666667,4.733333333333327,43.333333333333336,32.43333333333336,-0.5523807469990126,0.8334734383169687,2808.296999999997,518699.6666666667,414353.6666666667,3.6666666666666665,1.2323615320730863,0.20472879019801482,3.4489082429547175,15.877777777777775,256.88777777777767,90.05136766779708,5.609975458997848,0.0,0.288475309117772,-0.957461544290013,64.93333333333327,5661.0,0.7291442468667327,4693.580000000001,36112203.0,0.513841952808024,1,0,0,0,1
333,1016.8,20.9,19.3,17.6,15.5,95.0,92.0,0.0,60.0,44.7,-0.5234156073655503,0.8520775211013093,3723.875,857375.0,778688.0,3.299999999999997,1.1874999325284126,0.17185020010847873,3.7999735016195233,18.03333333333333,325.20111111111106,94.64875352973733,4.532599493153256,0,0.2719581575341055,-0.9623090774541486,92.0,8740.0,0.8031087666783022,8464.0,76387600.0,0.5179920566994233,332.0,1020.7333333333332,19.466666666666654,18.033333333333335,16.63333333333333,15.666666666666671,86.66666666666667,76.33333333333333,2.1666666666666603,56.666666666666664,39.43333333333336,-0.5379520306904899,0.8428582767648872,3953.756666666664,669416.6666666666,549500.3333333334,2.8333333333333326,1.1668262200484705,0.1536607405926,3.660407727447531,17.24444444444444,300.5755555555554,94.84794017502287,4.969581134445957,0.0,0.2802237552046436,-0.9599089851563108,74.16666666666659,6798.333333333333,0.8718471761951059,6136.750000000001,52112208.333333336,0.6689278497041028,1,0,0,0,1
334,1022.6,17.2,16.2,15.2,13.1,79.0,88.0,0.0,70.0,43.1,-0.5086709438521042,0.8609610158889945,2248.091,493039.0,681472.0,2.0,1.1315788729224425,0.12361389017770509,3.763522997109702,15.166666666666664,230.02777777777771,91.72383060606819,4.48863636973214,1,0.26366549272800704,-0.9646141756912435,88.0,6952.0,0.8086419253924737,7744.0,48330304.0,0.5287723810561528,333.0,1019.6333333333332,18.09999999999999,16.900000000000002,15.799999999999997,14.166666666666671,88.0,90.66666666666667,0.0,66.66666666666667,43.63333333333336,-0.5233639075853179,0.851993358115029,2885.8616666666626,693138.0,746282.6666666666,2.299999999999999,1.142889256849167,0.13315124510569418,3.7756731652796423,15.988888888888885,257.761111111111,93.03270186147769,4.517945118679551,0.3333333333333333,0.2719514418204429,-0.9622853142683789,90.66666666666659,7990.666666666667,0.8420747720395213,8224.000000000002,64425434.666666664,0.6038346626172068,1,0,0,0,1
335,1024.3,21.3,19.4,19.4,13.9,91.0,87.0,0.4,50.0,24.4,-0.49377555015997737,0.8695893893466109,2685.619,753571.0,658503.0,1.9000000000000021,1.0979380877351501,0.09343395509970656,3.1945831322991562,17.566666666666663,308.58777777777766,92.81591642583382,4.81380905109942,0,0.2553532951161871,-0.9668478136052775,86.6,7917.0,0.7164948084281026,7499.559999999999,62678889.0,0.36782322155609615,334.0,1021.2333333333332,19.799999999999986,18.3,17.399999999999995,14.166666666666671,88.33333333333333,89.0,0.13333333333332684,60.0,37.40000000000003,-0.5086207004592106,0.8608759754456382,2885.8616666666626,701328.3333333334,706221.0,2.4,1.1390056310620018,0.12963268179529663,3.586026543676127,16.922222222222217,287.9388888888887,93.06283352054645,4.611681637994939,0.3333333333333333,0.2636589817927666,-0.9645903555835565,88.8666666666666,7869.666666666667,0.7760818334996262,7902.52,62465597.666666664,0.47152921977055745,1,0,0,0,1
336,1016.8,16.4,15.3,15.3,15.2,86.0,88.0,0.1,50.0,10.9,-0.4787338401157883,0.8779600847008883,3511.8079999999995,636056.0,681472.0,1.0999999999999979,1.0718953547780814,0.06942844107228799,2.388762789235098,15.266666666666666,233.0711111111111,94.29206152121766,4.583946549536464,1,0.24702218048093552,-0.9690098257244062,87.9,7568.0,0.993463987355295,7726.410000000001,57274624.0,0.9805198412348209,335.0,1021.2333333333332,18.299999999999994,16.96666666666667,16.63333333333333,14.066666666666672,85.33333333333333,87.66666666666667,0.16666666666666016,56.666666666666664,26.133333333333365,-0.4937267780426233,0.869503496645498,2815.172666666663,627555.3333333334,673815.6666666666,1.6666666666666667,1.1004707718118913,0.09549209544989971,3.1156229728813187,15.999999999999995,257.2288888888888,92.94393618437323,4.628797323456008,0.6666666666666666,0.2553469894417099,-0.9668239383403091,87.49999999999993,7479.0,0.8395335737252904,7656.656666666667,56094605.666666664,0.6257051479490233,1,0,0,0,1
337,1016.8,16.7,15.5,14.2,12.9,79.0,94.0,0.0,40.0,19.0,-0.4635502709028512,0.8860706215341378,2146.6890000000003,493039.0,830584.0,2.5,1.176056255207306,0.1621666843929616,2.9444389791664403,14.633333333333333,214.13444444444443,91.34174539541287,4.553876891600541,0,0.2386727660059503,-0.9711000518829503,94.0,7426.0,0.8322580108220639,8836.0,55145476.0,0.5764663380247351,336.0,1019.2999999999998,18.133333333333322,16.733333333333334,16.299999999999997,14.000000000000005,85.33333333333333,89.66666666666667,0.16666666666666016,46.666666666666664,18.100000000000026,-0.47868655372620567,0.8778733651938789,2781.371999999996,627555.3333333334,723519.6666666666,1.8333333333333333,1.115296565906846,0.10834302685498522,2.8425949669002315,15.822222222222218,251.93111111111094,92.81657444748811,4.650544164078808,0.3333333333333333,0.24701608053435767,-0.968985897070878,89.49999999999993,7637.0,0.8474056022018205,8020.656666666667,58366329.666666664,0.6416031336052175,0,1,0,0,1
338,1020.4,18.4,15.3,14.6,12.9,79.0,88.0,0.0,60.0,38.0,-0.4482293417404106,0.893918596519257,2146.6890000000003,493039.0,681472.0,3.799999999999999,1.2602738862826106,0.2313290674075009,3.6375861597263857,14.5,210.25,91.40924760487947,4.48863636973214,1,0.23030567023061221,-0.9731183372332619,88.0,6952.0,0.8431371997949543,7744.0,48330304.0,0.599369657299185,337.0,1017.9999999999999,17.166666666666654,15.366666666666669,14.699999999999998,13.666666666666671,81.33333333333333,90.0,0.033333333333326824,50.0,22.633333333333365,-0.4635044842530167,0.8859831009180943,2601.728666666663,540711.3333333334,731176.0,2.4666666666666655,1.1694084987559992,0.15430806429091667,2.990262642709308,14.799999999999997,219.15185185185177,92.34768484050335,4.542153270289716,0.6666666666666666,0.23866687223916605,-0.9710760716135395,89.9666666666666,7315.333333333333,0.8896197326574377,8102.136666666668,53583468.0,0.7187852788529137,1,0,0,0,1
339,1026.4,18.6,17.3,15.5,12.5,79.0,86.0,0.6,20.0,29.7,-0.4327755925504317,0.9015016841318838,1953.125,493039.0,636056.0,3.1000000000000014,1.1999999225806504,0.18232149227782785,3.391147045808654,15.7,246.48999999999998,90.9634542393958,4.935911747900319,0,0.22192151300416577,-0.9750645322571947,85.4,6794.0,0.7225433108356467,7293.160000000001,46158436.0,0.3772173452716404,338.0,1021.1999999999998,17.899999999999988,16.033333333333335,14.766666666666664,12.766666666666671,79.0,89.33333333333333,0.1999999999999935,40.0,28.90000000000003,-0.44818506839789785,0.8938303007284262,2082.167666666663,493039.0,716037.3333333334,3.1333333333333333,1.2121100213568556,0.19193908135942994,3.3243907282338263,14.944444444444441,223.62481481481473,91.23814907989605,4.659475003077667,0.3333333333333333,0.2302999830802428,-0.973094307124469,89.13333333333327,7057.333333333333,0.7993128404842217,7957.720000000001,49878072.0,0.517684446865187,0,1,0,0,1
340,1017.1,17.5,16.6,15.4,15.5,85.0,92.0,0.0,70.0,39.7,-0.41719360261231697,0.9088176373395028,3723.875,614125.0,778688.0,2.0999999999999996,1.1363635625737947,0.1278333065748221,3.681351187693145,16.233333333333334,263.52111111111117,94.65448794096801,4.532599493153256,0,0.21352091543979612,-0.9769384927771817,92.0,7820.0,0.9337348835099466,8464.0,61152400.0,0.8140868730424575,339.0,1021.2999999999998,18.166666666666657,16.400000000000002,15.166666666666664,13.633333333333338,81.0,88.66666666666667,0.1999999999999935,50.0,35.80000000000003,-0.43273284563438646,0.9014126393302145,2607.89633333333,533401.0,698738.6666666666,3.0,1.198879123812352,0.18049462208671677,3.5700281310760613,15.477777777777774,240.087037037037,92.34239659508108,4.652382536928571,0.3333333333333333,0.22191603289152473,-0.9750404540892128,88.4666666666666,7188.666666666667,0.8331384647135159,7833.720000000001,51880380.0,0.5968912918710944,1,0,0,0,1
341,1025.4,17.4,16.6,15.7,13.5,75.0,90.0,1.0,20.0,25.0,-0.4014879892059737,0.9158642882672868,2460.375,421875.0,729000.0,1.6999999999999993,1.1082801841859755,0.10280943017195547,3.2188758248682006,15.566666666666666,242.3211111111111,92.3129234692655,5.204006687076795,0,0.20510449986861956,-0.9787400799669151,89.0,6750.0,0.8132529630570503,7921.0,45562500.0,0.5378695553051154,340.0,1022.9666666666666,17.833333333333325,16.833333333333336,15.533333333333331,13.833333333333337,79.66666666666667,89.33333333333333,0.5333333333333269,36.666666666666664,31.466666666666697,-0.4171523947895741,0.9087278699128912,2712.45833333333,509679.6666666667,714581.3333333334,2.3000000000000003,1.148214556446807,0.13765474300820163,3.4304580194566667,15.833333333333329,250.77740740740737,92.64362188320978,4.890839309376791,0.0,0.21351564277086052,-0.9769143683337639,88.79999999999994,7121.333333333333,0.8231770524675479,7892.720000000001,50957778.666666664,0.5763912578730711,0,1,0,0,1
342,1020.6,20.8,18.4,16.2,7.4,67.0,88.0,0.0,40.0,27.0,-0.38566340624360745,0.9226395488404875,405.22400000000005,300763.0,681472.0,4.600000000000001,1.2839505380277445,0.24994168274054068,3.295836866004329,14.733333333333333,217.0711111111111,82.03571601687801,4.48863636973214,1,0.19667288979357647,-0.980469160361632,88.0,5896.0,0.4021738911862016,7744.0,34762816.0,0.06504914900622535,341.0,1021.0333333333332,18.56666666666666,17.200000000000003,15.766666666666664,12.13333333333334,75.66666666666667,90.0,0.3333333333333269,43.333333333333336,30.566666666666695,-0.40144833268729935,0.9157738248157591,2196.4913333333297,445587.6666666667,729720.0,2.8000000000000003,1.1761980949291717,0.16019480649577258,3.3986879595218915,15.511111111111108,240.97111111111107,89.6677091423705,4.741747516654064,0.3333333333333333,0.2050994350339974,-0.978715911035243,89.66666666666661,6822.0,0.7163872459177328,8043.000000000003,47159238.666666664,0.47233519245126615,0,1,0,0,1
343,1024.4,17.2,15.2,13.3,9.8,75.0,87.0,2.0,20.0,20.8,-0.3697245428906732,0.9291414114031743,941.1920000000002,421875.0,658503.0,3.8999999999999986,1.2932329854712041,0.2571452734037322,3.0349529867072724,13.399999999999999,179.55999999999997,86.72049936697195,5.575949103146317,0,0.18822670984324424,-0.9821256058680006,85.0,6525.0,0.6447367996883685,7225.0,42575625.0,0.26800776529879927,342.0,1023.4666666666666,18.466666666666658,16.733333333333334,15.066666666666663,10.23333333333334,72.33333333333333,88.33333333333333,0.9999999999999934,26.666666666666668,24.266666666666694,-0.3856253127800848,0.9225484161703162,1268.9303333333298,381504.3333333333,689658.3333333334,3.4,1.2284879025616415,0.20329879543874263,3.183221892526601,14.566666666666663,212.984074074074,87.02304628437183,5.089530719985084,0.3333333333333333,0.19666803316848014,-0.9804449487321826,87.33333333333327,6390.333333333333,0.6200545513105401,7630.000000000003,40966980.333333336,0.2903088232033801,0,1,0,0,1
344,1021.3,17.2,14.9,12.8,11.8,90.0,88.0,0.1,50.0,27.4,-0.3536761221763721,0.935367949313148,1643.0320000000004,729000.0,681472.0,4.399999999999999,1.3437498950195395,0.2954641347688389,3.3105430133940246,13.866666666666667,192.28444444444446,89.85628370982329,4.583946549536464,1,0.1797665857255624,-0.9837092937736097,87.9,7920.0,0.7919462555740768,7726.410000000001,62726400.0,0.4966919590320868,343.0,1022.0999999999998,18.39999999999999,16.166666666666668,14.1,9.666666666666673,77.33333333333333,87.66666666666667,0.6999999999999935,36.666666666666664,25.066666666666695,-0.3696880237702176,0.9290496365189366,996.4826666666632,483879.3333333333,673815.6666666666,4.3,1.3069778061728294,0.2675170303043704,3.213777622035208,13.999999999999995,196.3051851851851,86.20416636455775,4.882844007471641,0.6666666666666666,0.18822206178746106,-0.9821013533344142,86.9666666666666,6780.333333333333,0.6129523154828823,7565.136666666669,46688280.333333336,0.27658295777903724,1,0,0,0,1
